time,r_pns,mass_pns
1.76,20.5559195719589,0.9939809508913918
1.77,20.5559195719589,0.9947052484232207
1.78,20.073104819895,0.9954051403883094
1.79,20.073104819895,0.9961591082328087
1.8,20.073104819895,0.996941248627136
1.81,20.073104819895,0.9976562302570982
1.82,20.073104819895,0.9983904485575213
1.83,20.073104819895,0.9991731166311663
1.84,19.6016303576194,0.9998516561819043
1.85,19.6016303576194,1.0006053811601436
1.86,19.6016303576194,1.001326213777767
1.87,19.6016303576194,1.0020342660066257
1.88,19.6016303576194,1.0027361303769664
1.89,19.141229825887702,1.0034440205232091
1.9,19.141229825887702,1.0041974135490142
1.91,19.141229825887702,1.0049021701465177
1.92,19.141229825887702,1.0056386251831115
1.93,19.141229825887702,1.0063421735522136
1.94,19.141229825887702,1.0070636401911528
1.95,19.141229825887702,1.0077448287418855
1.96,19.141229825887702,1.008468489383039
1.97,18.691643121667,1.0091327840721058
1.98,18.691643121667,1.0098587499774243
1.99,18.691643121667,1.0105365207146286
2.0,18.691643121667,1.0112263219136963
